Survived,Pclass,Age,SibSp,Parch,Fare,CabinKnown,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Col,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Title_the Countess,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Middle_Aged,AgeGroup_Senior,Cluster
1,3,-0.4120367744322922,-0.4745451962498395,2.008933366495236,-0.312172377522981,1,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,-0.5657364610748746,-0.4745451962498395,-0.4736736092984604,-0.4914556591697551,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,0.125912128816746,-0.4745451962498395,-0.4736736092984604,-0.4902797934380587,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,1.2786597786361138,-0.4745451962498395,-0.4736736092984604,-0.1249197866877571,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,2,-0.4888866177535834,-0.4745451962498395,-0.4736736092984604,-0.4370074380797968,0,-0.5609748304808925,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,2,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.393717860628643,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,3,0.7407108753870755,-0.4745451962498395,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.2583370877897099,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,-0.3292868616315766,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.719436147717457,-0.4745451962498395,-0.4736736092984604,-0.4740049257851434,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,0.3564616587806195,0.4327933656785018,-0.4736736092984604,-0.2255932226206731,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,1.6629089952425695,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,2,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0,0.6792945838081278,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,-0.6425863043961658,-0.4745451962498395,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,2.247470489535184,0.7676298785983874,-0.1356576153643619,0,1.919563998097148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.5103319284071769,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,0.2796118154593283,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.0591598766636176,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,1.1249600919935314,-0.4745451962498395,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,0.3564616587806195,0.4327933656785018,0.7676298785983874,0.0059556800250336,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,-0.8731358343600393,-0.4745451962498395,2.008933366495236,-0.3866707201133388,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,0.0490622854954548,-0.4745451962498395,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-1.4879345809303688,-0.4745451962498395,2.008933366495236,-0.1621689579829361,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.6425863043961658,-0.4745451962498395,-0.4736736092984604,-0.4927140771189165,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.0277875578258363,-0.4745451962498395,-0.4736736092984604,-0.4898609919445778,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,0.4327933656785018,0.7676298785983874,-0.3584821580521223,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.2414492887801075,0,0.6792945838081278,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,2,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,-0.1249197866877571,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,-0.7962859910387481,-0.4745451962498395,-0.4736736092984604,-0.1249197866877571,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,0.2027619721380371,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,-0.3242531898349308,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,0.9712604053509488,0.4327933656785018,-0.4736736092984604,-0.1249197866877571,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3,-0.9499856776813304,-0.4745451962498395,-0.4736736092984604,-0.5049620073345151,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
0,1,1.5860591519212783,0.4327933656785018,-0.4736736092984604,0.4771073601910807,1,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,1,-1.180535207645204,0.4327933656785018,2.008933366495236,1.7677408088510642,1,1.299429290952638,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,-0.6425863043961658,1.340131927606843,2.008933366495236,0.0437082184998772,0,1.919563998097148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,-0.4120367744322922,1.340131927606843,3.250236854392083,-0.2708962687904854,0,2.5396987052416584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,2.661956958419355,0.4327933656785018,4.491540342288931,4.647001076532463,1,2.5396987052416584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,2,0.125912128816746,-0.4745451962498395,-0.4736736092984604,-0.4370074380797968,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,2,1.2018099353148226,0.4327933656785018,0.7676298785983874,-0.1198861148911113,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3,-0.719436147717457,-0.4745451962498395,-0.4736736092984604,-0.45714212526638,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.335186931111001,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,2,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4850790037377642,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,-1.949033640858116,-0.4745451962498395,2.008933366495236,0.9997696105865636,1,0.6792945838081278,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.2573850509664952,-0.4745451962498395,0.7676298785983874,-0.255795253400548,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0.3564616587806195,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-1.8721837975368247,1.340131927606843,0.7676298785983874,-0.2606618072935451,0,1.299429290952638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.7397588385638607,-0.4745451962498395,-0.4736736092984604,-0.0343136943481327,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,2,0.5101613454232019,0.4327933656785018,2.008933366495236,-0.0896840841112365,0,1.299429290952638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,0.0490622854954548,-0.4745451962498395,-0.4736736092984604,-0.0896840841112365,1,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,1.5092093085999871,0.4327933656785018,-0.4736736092984604,1.145663540471827,1,0.0591598766636176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-0.0277875578258363,-0.4745451962498395,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,2.738806801740646,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1,1,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,0.395813560675251,1,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,1.5860591519212783,-0.4745451962498395,-0.4736736092984604,-0.4370074380797968,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,1.432359465278696,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,0.3564616587806195,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,1.3555096219574048,-0.4745451962498395,-0.4736736092984604,0.1267638031445329,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,2,1.432359465278696,-0.4745451962498395,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,0.6638610320657843,-0.4745451962498395,-0.4736736092984604,-0.5064721088735089,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,2,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,2.047158211849025,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4928811950225652,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-2.1987956316523123,1.340131927606843,0.7676298785983874,-0.2606618072935451,0,1.299429290952638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,0.6638610320657843,-0.4745451962498395,-0.4736736092984604,-0.4740049257851434,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,2,0.2796118154593283,0.4327933656785018,2.008933366495236,-0.0896840841112365,0,1.299429290952638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,2,-0.4888866177535834,-0.4745451962498395,-0.4736736092984604,-0.3707300882677209,1,-0.5609748304808925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,-0.5657364610748746,-0.4745451962498395,-0.4736736092984604,-0.4503466683409082,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,0.3985820801634062,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,2,0.3564616587806195,0.4327933656785018,-0.4736736092984604,-0.2255932226206731,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.0277875578258363,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.5657364610748746,-0.4745451962498395,-0.4736736092984604,-0.4969926981460655,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-2.1027333275006983,-0.4745451962498395,0.7676298785983874,-0.4010166847337793,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,-1.56478442425166,4.062147613391868,2.008933366495236,0.2958951755118318,0,3.779968119530679,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,1.5860591519212783,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,3,2.585107115098064,-0.4745451962498395,-0.4736736092984604,-0.455380340137554,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1,-0.335186931111001,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0.0591598766636176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,2.247470489535184,0.7676298785983874,-0.1356576153643619,0,1.919563998097148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,2.200857898491608,-0.4745451962498395,-0.4736736092984604,-0.0504214440973992,1,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,3,0.0490622854954548,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-1.56478442425166,0.4327933656785018,0.7676298785983874,-0.3282801272722475,0,0.6792945838081278,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,-0.1046374011471275,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0.0591598766636176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.6425863043961658,-0.4745451962498395,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,1.9703083685277345,-0.4745451962498395,-0.4736736092984604,-0.0343136943481327,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,1,3.1999058616683933,-0.4745451962498395,-0.4736736092984604,0.3483299278831318,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
0,3,-0.6425863043961658,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.3573083057891445,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.9274538680872312,1,0.0591598766636176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.3443878770215141,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,-0.335186931111001,0.4327933656785018,2.008933366495236,2.402990189587765,1,1.299429290952638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,-0.4120367744322922,-0.4745451962498395,-0.4736736092984604,-0.4914556591697551,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.9499856776813304,-0.4745451962498395,-0.4736736092984604,-0.4740049257851434,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
0,3,-0.6425863043961658,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4948100980550399,0,-0.5609748304808925,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,0.5870111887444931,-0.4745451962498395,-0.4736736092984604,-0.455380340137554,0,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,-1.0268355210026217,-0.4745451962498395,-0.4736736092984604,1.093228788100527,1,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,1.5442457810799908,1,0.0591598766636176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
1,2,0.2796118154593283,-0.4745451962498395,2.008933366495236,-0.1249197866877571,0,0.6792945838081278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.1138457087351363,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.1948878246611338,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-0.2583370877897099,-0.4745451962498395,-0.4736736092984604,0.489103606816847,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,3,-0.0277875578258363,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,0.5101613454232019,-0.4745451962498395,-0.4736736092984604,-0.1191310641216144,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0,0.0591598766636176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3,-0.4120367744322922,-0.4745451962498395,-0.4736736092984604,-0.4974960653257301,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,1.3555096219574048,-0.4745451962498395,-0.4736736092984604,0.0365765122983894,1,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,2,0.3564616587806195,-0.4745451962498395,-0.4736736092984604,-0.4370074380797968,1,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.1621689579829361,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,2,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.1249197866877571,0,0.0591598766636176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3,0.2027619721380371,-0.4745451962498395,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,0.0490622854954548,-0.4745451962498395,-0.4736736092984604,1.2341715984066093,1,-0.5609748304808925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,-0.5657364610748746,-0.4745451962498395,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,1.1249600919935314,-0.4745451962498395,0.7676298785983874,0.5189714017894245,1,0.0591598766636176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3,-0.1046374011471275,-0.4745451962498395,-0.4736736092984604,-0.5028639729296732,0,-0.5609748304808925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,3,0.8559856403690123,-0.4745451962498395,-0.4736736092984604,-0.4923778278429006,0,-0.5609748304808925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
